Channel_101_mean,Channel_102_mean,Channel_103_mean,Channel_104_mean,Channel_105_mean,Channel_106_mean,Channel_107_mean,Channel_108_mean,Channel_201_mean,Channel_202_mean,Channel_203_mean,Channel_208_mean,Channel_209_mean,Channel_210_mean,Channel_101_std,Channel_102_std,Channel_103_std,Channel_104_std,Channel_105_std,Channel_106_std,Channel_107_std,Channel_108_std,Channel_201_std,Channel_202_std,Channel_203_std,Channel_208_std,Channel_209_std,Channel_210_std
24.666094021637157,24.601531799040412,24.632349334075705,24.596188883333333,33.29202224833333,0.11292501418333335,0.08246786143500001,1.4996006529999997,25.097067228002118,25.27393376577669,25.331296129373584,24.99705425084744,25.320656943879612,25.087586430915394,0.006544805861336156,0.007831929483823089,0.00882979857645868,0.018660377783031857,0.020445881604799092,0.0006128463474144254,0.000681714331419596,0.00495335921912211,0.008692126192047206,0.010357679276604637,0.009745806717534552,0.009036430651687107,0.00872784249286084,0.007283616659886913
24.752867573422975,24.623239058286845,24.653173019668166,24.672442764999996,33.369864175,0.11408496643333334,0.08349629333666668,1.4980010586666668,26.63293448056811,27.32923815620046,27.569053707542082,26.25976802014975,27.370025901230974,26.62842593543155,0.006415248776910098,0.005330715051820408,0.009564021325875801,0.010910881341055018,0.02305780280012289,0.0006348819262182979,0.0006969542014910268,0.003910982712063019,0.008939576047861794,0.009803652317013953,0.010274850862295199,0.008186007462544298,0.008800103571032931,0.0065481850883670895
24.871044347960698,24.64120388138851,24.67417047464363,24.809306983333336,33.20806007333333,0.11413439708333332,0.08369313253,1.5018473246666668,29.128844053728187,30.70216587027744,31.172024394854873,28.277844423982913,30.571693603544816,29.06483165825432,0.00736690225291784,0.008101645139463988,0.009693833252872059,0.01426983863679107,0.019362587797176117,0.0005558460031318353,0.000646857879415435,0.0038021010935799194,0.009670199132239553,0.009322249004886641,0.01013398665411536,0.00893794133165675,0.009906024668471824,0.005816574445764849
25.04597737684967,24.665567091577692,24.700556080677003,24.98406876333333,33.32599519666666,0.11503697731666668,0.08465534434666666,1.505863502,32.535634901454785,35.36475729461125,35.91057867955175,30.967713156693435,34.571316730557726,32.231555882528994,0.006814163366884952,0.007299317531114504,0.009127445765175324,0.015968098611282736,0.020117232439875708,0.0005610602954860835,0.0005896272078088384,0.004230300046187285,0.007938524826605743,0.010264065788098386,0.012645800916603575,0.008823900945979238,0.009835091399076977,0.007873420241643489
25.235869274666378,24.676391680485786,24.712375022190564,25.17418243333333,33.30846957833334,0.11633308921666667,0.08598222666833331,1.5062896901666665,36.73118351011925,41.16697961525216,41.587213950150556,34.22362320025894,39.37123164590304,35.983106159811825,0.008658287957870117,0.008677251148085638,0.011150146253605445,0.012451455982220496,0.03651048576459665,0.0005964885053403424,0.0006926531898389021,0.00438967377288267,0.00913364553312538,0.011553718274133182,0.014395117686728784,0.009920557132807017,0.010301626803405208,0.007896561210076262
25.441128379466175,24.685134769302472,24.722298346907188,25.395128643333333,32.973906676666665,0.11716617218333332,0.08682878051333334,1.5045052338333336,41.65015245326026,48.02797954772751,48.25432065173413,38.00370703938478,45.18645391602058,40.364104440391145,0.006857750915839419,0.01156807035940511,0.012016910760283014,0.012210045431881209,0.05530430195985864,0.0007352829862748568,0.0007241294993464465,0.0037933237819872613,0.011127105156746298,0.011648403177158416,0.01438248190019978,0.011458574906094622,0.009352629294042524,0.010117051463116006
25.687034967321786,24.695559631323544,24.728972529337703,25.63801862,33.36279656000001,0.11794168951666667,0.08795810376333332,1.5076460514999999,47.19971815415323,55.88047702283603,55.894787345656425,42.31950020047981,51.71624007085603,45.288632198785876,0.008737039927726002,0.011691209514919667,0.011191110050020357,0.014924987258999078,0.053660036107753876,0.000675631204529801,0.0008349713402493034,0.003648044842860545,0.013177298229133749,0.013153801544520966,0.015877205604354152,0.012614880555109424,0.011331125647608615,0.011183285412045213
25.955287245900227,24.709950853555842,24.744433975171486,25.896618965,33.465066385,0.11956776251666668,0.08971572758833332,1.5003571975,53.34258153969,64.65765484230576,64.35336045576878,47.16638343126749,58.91491733048281,50.727585222201185,0.00916339591218679,0.009498355531489458,0.011607896899083208,0.010296596085934811,0.015503346596322637,0.0008169347386948715,0.0006994877533794947,0.005598328286215094,0.013338365231251119,0.013838817763860888,0.015312602289597807,0.010718769278757524,0.009703778596349284,0.008757754821771208
24.67279082987065,24.594501264392434,24.63103549887584,24.598466581666663,33.602731883333334,0.1165625876,0.086253521025,1.5039257013333336,24.61733952769208,24.632433501952505,24.629791138336714,24.605476567081837,24.691168840368675,24.57020582538553,0.006872032455406978,0.006801702806425593,0.010745227940246517,0.019625062111161495,0.012415297373902243,0.0006000198776035926,0.0006524084185677076,0.003851028029002255,0.011099169924631325,0.010768564928265363,0.010448783563129045,0.008967778342470192,0.01051169680032226,0.006885241010761033
